sleep_inflicted_delta,frz_inflicted_delta,par_inflicted_delta,blended_faints_before_first_ko,p2_strategic_switches,delta_missed_moves,player_won,lead_spd_delta,first_sleep,p1_avg_remaining_health,p2_avg_remaining_health,p1_tauros_hp_pct,p1_chansey_hp_pct
-3,0,20,1,10,8,1,25,-16,0.725,0.36833333333333335,1.0,1.0
4,0,6,0,9,2,1,90,-10,0.9083333333333333,0.6316666666666667,1.0,1.0
-6,0,15,1,8,-2,1,-40,-1,0.49499999999999994,0.7383333333333333,1.0,0.0
5,0,7,0,3,-2,1,0,7,0.9349999999999999,0.7316666666666668,1.0,1.0
3,-3,11,1,8,2,1,-10,-2,0.6716666666666665,0.6133333333333333,0.94,0.84
-7,2,3,3,8,0,1,0,-1,0.431556506285313,0.8883001086668897,1.0,0.7496443812233285
4,0,-1,1,14,0,1,40,1,0.7917675544794189,0.6735469981031423,1.0,0.0
-2,5,6,1,6,1,1,0,-24,0.5483333333333333,0.39333333333333337,0.41,0.0
4,0,-6,2,11,-3,1,65,9,0.5416666666666666,0.565,1.0,0.25
3,2,2,0,6,6,1,0,-2,0.7453850656700416,0.7264621272709338,0.39943342776203966,1.0
-3,1,10,2,8,2,1,15,-2,0.6064485538169749,0.594575876848369,1.0,0.6386913229018493
3,-4,-3,3,9,-6,1,15,1,0.5,0.6429509087561459,1.0,0.0
0,0,7,0,9,-2,1,0,0,0.4466666666666667,0.65,1.0,0.68
5,0,-1,1,10,0,1,-65,1,0.7816666666666666,0.38833333333333336,1.0,1.0
4,0,4,1,8,3,1,0,7,0.55,0.39333333333333337,1.0,1.0
3,5,0,1,8,-1,1,5,2,0.7583333333333333,0.5616666666666666,0.0,1.0
-5,0,0,0,8,-4,1,15,-4,0.30833333333333335,0.5816666666666667,0.48,0.37
2,5,4,1,11,7,1,-5,3,0.7466666666666667,0.5366666666666667,1.0,0.89
0,0,-10,1,8,-4,1,0,0,0.5883333333333334,0.5633333333333334,1.0,0.0
3,-1,5,0,10,0,1,0,-1,0.5733333333333333,0.615,0.19,1.0
-4,0,-3,1,2,-1,1,0,-9,0.7012779552715654,0.6255380273153958,1.0,1.0
6,0,6,0,7,4,1,20,-1,0.5833333333333334,0.5816666666666667,0.67,0.02
4,0,1,2,11,-2,1,60,-1,0.49666666666666665,0.275,0.39,0.76
7,1,-1,1,13,0,1,-40,-1,0.6816666666666666,0.6133333333333333,0.0,1.0
10,0,-5,0,6,2,1,-20,1,0.8916666666666666,0.6016666666666667,1.0,0.62
5,0,-4,1,9,0,1,0,7,0.5552115583075335,0.25420521710656024,1.0,1.0
2,0,-7,1,8,-2,1,5,10,0.555,0.45166666666666666,1.0,0.72
5,0,-6,2,8,7,1,-20,2,0.6166166166166166,0.5840533637424902,0.0,1.0
5,0,-5,0,8,2,1,-15,4,0.5542318185207012,0.534292433427573,1.0,0.5860597439544808
-8,1,-2,0,4,0,1,-20,-12,0.9199999999999999,0.7549999999999999,1.0,1.0
2,0,5,1,11,1,1,-90,6,0.8033333333333333,0.5016666666666667,1.0,1.0
1,0,0,1,9,-2,1,0,10,0.6032702022286907,0.5772321429959038,0.6968838526912181,1.0
10,0,1,0,10,1,1,0,2,0.7641889292520974,0.5369593347504653,0.5524079320113314,1.0
-1,0,4,3,8,2,1,25,-3,0.39666666666666667,0.51,0.0,0.0
0,0,6,3,10,-3,1,65,0,0.4116666666666666,0.5566666666666666,0.0,0.0
2,-5,-1,1,6,-4,1,5,3,0.6633108019354469,0.7504448323063224,1.0,0.6130867709815079
10,0,-6,0,11,0,1,55,2,0.6666666666666666,0.48033709793720086,1.0,1.0
-1,7,-1,2,11,-1,1,55,-16,0.49666666666666665,0.53,0.0,0.87
4,0,-6,2,8,-2,1,-80,2,0.535,0.5083333333333333,0.0,0.0
4,0,-2,2,12,4,1,80,1,0.5419583889838847,0.4521980740102531,0.8583569405099151,0.0
3,0,2,0,8,5,1,20,-1,0.8683333333333333,0.625,1.0,0.83
4,0,17,0,7,3,1,25,-1,0.835,0.7816666666666667,1.0,0.92
-1,0,-19,0,3,-3,1,-25,-1,0.9833333333333334,0.7683333333333332,1.0,1.0
10,0,7,0,12,6,1,-15,-2,0.739135666749939,0.6860851232439161,0.0,0.8577524893314367
1,0,4,2,11,-3,1,-20,2,0.5,0.5166666666666666,0.59,0.0
-2,0,-1,1,12,-7,1,60,-14,0.455,0.6566666666666666,0.74,0.26
4,0,-3,2,12,2,1,-25,3,0.566066066066066,0.30843936051929616,1.0,0.0
3,2,-7,1,4,-2,1,70,20,0.4366666666666667,0.465,0.62,1.0
4,0,0,0,8,-4,1,-5,10,0.3817921671461271,0.5565325265649622,1.0,0.6102418207681366
-4,0,17,1,9,0,1,20,-1,0.7183333333333334,0.7116666666666666,1.0,0.8
-3,0,8,1,11,1,1,-75,9,0.6233333333333334,0.4266666666666667,0.0,1.0
4,0,-10,2,14,-1,1,-20,2,0.6166666666666666,0.645,1.0,0.82
14,0,-4,3,8,6,1,-10,3,0.5,0.49500000000000005,0.0,1.0
4,0,-2,2,10,3,1,5,3,0.6172195853040705,0.7031466172857579,1.0,1.0
-4,0,16,0,3,-5,1,-15,-1,0.765,0.7999999999999999,1.0,0.87
2,10,1,1,7,13,1,-25,2,0.7916666666666666,0.6283333333333333,1.0,0.75
2,0,0,0,16,4,1,0,1,0.8783333333333333,0.7766666666666667,1.0,0.81
7,0,0,2,11,0,1,-20,3,0.5116666666666666,0.5333333333333333,0.0,1.0
13,0,0,0,2,17,1,-5,6,0.8983333333333334,0.5983333333333333,1.0,1.0
0,0,17,0,6,6,1,-55,0,0.82,0.5733333333333334,1.0,0.66
10,0,1,0,6,4,1,15,4,0.7491769389786387,0.42302755371559425,0.6572237960339944,0.8378378378378378
0,0,-10,0,8,-3,1,-5,0,0.8876969702007133,0.7455524493570852,1.0,0.8634423897581792
3,4,-3,1,10,3,1,-15,-1,0.5750000000000001,0.5283333333333333,0.2,0.65
1,-1,2,1,10,0,1,25,-3,0.637031768610716,0.6044177785929447,0.0,0.8221906116642959
1,-4,-11,3,6,-2,1,-5,15,0.2816666666666667,0.7033333333333335,0.0,0.69
0,0,-2,2,7,-1,1,-5,0,0.35333333333333333,0.4633333333333333,0.0,0.0
3,-2,-4,3,10,-4,1,-25,4,0.3481900034325245,0.6021690025672927,1.0,0.0
5,6,-2,0,9,1,1,-5,3,0.39166666666666666,0.25833333333333336,0.0,0.0
5,0,4,1,7,-1,1,0,-3,0.6616666666666667,0.47666666666666674,1.0,1.0
4,0,-7,4,7,-1,1,-25,3,0.3333333333333333,0.3766666666666667,1.0,0.0
2,0,-5,0,9,3,1,-25,3,0.5055414344725792,0.5226118238596854,0.6940509915014165,0.0
1,0,9,1,7,-2,1,0,-1,0.205,0.3233333333333333,0.53,0.0
4,0,4,1,4,0,1,25,4,0.8333333333333334,0.635,1.0,0.0
1,3,0,0,11,3,1,0,-1,0.7983333333333333,0.5649999999999998,1.0,1.0
-3,1,16,1,10,1,1,-15,1,0.5728734672077733,0.472587460947665,1.0,0.3869132290184922
10,0,-2,0,8,4,1,65,6,0.5516666666666666,0.4833333333333334,1.0,1.0
2,0,2,1,13,0,1,25,-2,0.3333333333333333,0.33389124840184364,1.0,0.0
0,-2,-4,4,8,-7,1,-60,7,0.2916666666666667,0.6583333333333333,0.0,0.0
-7,0,-4,1,7,-4,1,20,-2,0.4406085474787765,0.6097946761220099,1.0,0.0
-3,-2,6,2,6,-3,1,25,-1,0.4066666666666667,0.545,1.0,0.0
1,11,0,2,9,11,1,0,-23,0.5666666666666667,0.405,0.4,1.0
3,0,6,0,7,-1,1,40,12,0.457952018838274,0.7032758098849441,1.0,0.0
4,0,4,2,9,0,1,-10,2,0.08833333333333333,0.15833333333333333,0.53,0.0
1,0,-8,3,6,-3,1,80,2,0.4406276505513147,0.40082783872756117,0.0,0.0
-3,0,10,0,12,1,1,25,-3,0.4202042215001178,0.3013463326361627,0.0,1.0
0,7,-5,1,10,-3,1,-5,0,0.7266666666666667,0.5316666666666666,1.0,0.81
8,0,3,1,11,-2,1,-60,1,0.8333333333333334,0.6783333333333333,1.0,1.0
-1,0,13,1,7,-1,1,0,-19,0.8016666666666667,0.7016666666666667,1.0,0.81
1,0,-2,0,6,1,1,-10,17,0.34,0.7083333333333334,1.0,0.0
1,0,0,0,12,6,1,60,22,0.8366666666666666,0.7783333333333333,0.0,0.44
-6,2,3,1,10,1,1,65,-2,0.4666666666666666,0.6433333333333333,1.0,0.59
3,0,5,2,10,-4,1,-65,2,0.35333333333333333,0.5233333333333333,0.76,0.04
6,0,6,1,7,5,1,10,-1,0.17666666666666667,0.25666666666666665,0.0,0.0
4,0,0,4,5,-4,1,-5,11,0.3333333333333333,0.6234967761133089,0.0,0.0
-6,0,6,1,4,-6,1,65,-2,0.16833333333333333,0.5499999999999999,1.0,0.0
5,0,10,4,10,3,1,0,-1,0.3333333333333333,0.44166666666666665,1.0,0.0
-4,0,5,0,8,0,1,20,-7,0.6650689128718797,0.6885682733525592,0.8640226628895185,0.8620199146514936
4,2,-1,2,6,0,1,-25,4,0.47333333333333333,0.355,0.0,1.0
6,0,-8,1,14,2,1,-25,2,0.686897423739529,0.5787789473741803,1.0,0.8961593172119487
2,0,0,3,7,-4,1,15,3,0.4013678905687545,0.6100371913432409,0.0,0.0
0,-5,3,2,5,0,1,0,5,0.49666666666666665,0.8616666666666667,1.0,0.0
-1,0,-4,0,6,-1,1,20,-1,0.5305305305305305,0.643936209886994,1.0,1.0
-2,0,18,0,12,1,1,10,-22,0.8097020236498952,0.6238669009566843,1.0,0.0953058321479374
3,0,9,3,7,5,1,0,1,0.45163584637268844,0.49131500489409136,1.0,0.7098150782361309
-3,0,4,0,3,1,1,-55,-3,0.8283333333333335,0.6166666666666667,1.0,1.0
2,0,-1,0,10,0,1,-5,26,0.48500000000000004,0.54,1.0,0.62
0,0,6,2,7,-2,1,0,0,0.4637062816002226,0.4921093794905203,1.0,0.8577524893314367
0,0,10,2,10,-4,1,0,-15,0.6666666666666666,0.52,0.0,1.0
6,0,6,1,10,-3,1,-10,3,0.605,0.6216666666666667,1.0,0.0
3,0,-20,0,11,-1,1,-15,3,0.9066666666666666,0.5016666666666666,1.0,1.0
3,0,0,1,14,0,1,50,2,0.48666666666666664,0.49833333333333335,0.72,0.48
4,3,2,2,11,-1,1,60,4,0.5650000000000001,0.40166666666666667,0.47,1.0
-1,0,0,3,9,-6,1,0,-3,0.4766666666666666,0.6183333333333333,0.0,0.86
5,0,7,0,4,2,1,60,1,0.7600000000000001,0.815,1.0,0.65
-1,0,0,3,10,-4,1,0,-1,0.45166666666666666,0.6983333333333333,1.0,1.0
1,0,-2,3,7,3,1,-5,6,0.465,0.37999999999999995,0.0,0.79
4,0,-6,0,10,1,1,45,1,0.3516666666666666,0.44166666666666665,0.42,0.44
-11,3,6,2,6,-2,1,-15,-4,0.5933333333333334,0.6883333333333334,1.0,1.0
2,0,-2,0,7,-2,1,70,19,0.27499999999999997,0.31833333333333336,0.0,0.0
4,-1,8,0,6,1,1,10,3,0.7342197561161,0.5770397921549413,1.0,0.5732574679943101
1,0,-5,1,6,1,1,0,11,0.425,0.5866666666666667,1.0,1.0
0,1,1,0,11,-2,1,-15,1,0.9333333333333332,0.7666666666666666,1.0,0.9
2,0,3,0,3,2,1,5,18,0.8333333333333334,0.6133333333333333,0.0,0.43
6,1,-8,0,6,1,1,-20,3,0.9349999999999999,0.6283333333333333,1.0,0.94
5,0,-3,4,5,5,1,20,16,0.3333333333333333,0.6633333333333334,1.0,0.0
7,0,3,3,8,-2,1,-10,15,0.5,0.5166666666666666,0.0,0.0
2,3,7,1,10,0,1,0,1,0.5311614730878187,0.3284371989032741,0.18696883852691218,1.0
2,0,6,1,9,1,1,-5,2,0.5695797387788996,0.6135466358249805,1.0,0.8406827880512091
-1,0,-3,2,7,-1,1,75,-1,0.4571532158916651,0.7963096344100156,1.0,0.577524893314367
4,4,-2,1,8,-3,1,85,4,0.7883333333333334,0.4033333333333333,1.0,0.73
4,0,-1,0,8,3,1,0,1,0.2866666666666667,0.21333333333333335,0.0,0.0
8,0,-12,0,11,2,1,0,2,0.9110796212041693,0.6275855436422128,1.0,0.8150782361308677
1,0,6,0,9,3,1,-20,2,0.6475826972010178,0.575154101469891,1.0,1.0
-1,0,9,0,9,-2,1,0,2,0.77,0.7916666666666666,1.0,0.89
-9,0,8,2,10,-6,1,10,-2,0.35666666666666663,0.6633333333333333,1.0,0.01
-2,0,1,3,7,5,1,15,2,0.32154624172642776,0.6437300402064676,0.0,0.0
-3,5,-1,0,12,1,1,-10,-2,0.5766666666666667,0.6483333333333333,0.0,0.95
2,3,-1,2,11,-3,1,-35,22,0.40499999999999997,0.505,0.0,0.0
5,0,-8,0,12,2,1,40,1,0.644109891595923,0.47494141195168943,0.0,0.577524893314367
0,0,-8,4,6,-2,1,-5,-4,0.2383333333333333,0.4683333333333333,0.73,0.0
4,0,-3,1,11,-2,1,-5,2,0.7583333333333333,0.6283333333333333,0.73,0.82
7,0,-4,2,8,2,1,5,-3,0.585,0.48500000000000004,1.0,1.0
2,0,5,0,6,1,1,45,1,0.3433333333333333,0.3383333333333333,0.0,0.0
6,0,-2,1,8,-3,1,-20,2,0.8250000000000001,0.7383333333333333,1.0,1.0
-2,0,3,2,9,4,1,25,-2,0.3416666666666666,0.24333333333333332,1.0,0.0
4,0,9,1,5,6,1,0,2,0.6216666666666667,0.6033333333333334,1.0,0.61
2,0,-5,1,8,0,1,-5,5,0.8333333333333334,0.6366666666666666,1.0,0.0
2,0,-1,3,9,1,1,55,3,0.42879256965944273,0.6745592655600289,1.0,0.0
7,-1,-2,0,9,1,1,-20,1,0.7533333333333333,0.7316666666666666,1.0,1.0
0,0,6,2,7,-4,1,10,0,0.44333333333333336,0.47666666666666674,0.51,0.64
5,0,2,2,12,2,1,0,11,0.6333333333333333,0.5333333333333333,0.0,0.0
1,0,8,2,7,-3,1,25,-1,0.6009414396316767,0.5431231966635982,1.0,0.7354196301564723
-3,0,-15,0,3,-7,1,10,-3,0.40166666666666667,0.5433333333333333,0.67,0.63
-4,0,-4,2,9,-1,1,-5,-4,0.3383333333333334,0.39833333333333326,0.4,0.63
-5,0,12,0,5,0,1,-55,-2,0.47,0.325,0.0,0.0
0,0,6,4,7,4,1,30,0,0.215,0.41500000000000004,0.0,0.0
4,0,-7,1,9,3,1,-5,20,0.5383333333333333,0.7533333333333333,0.77,0.7
-5,0,3,0,5,-3,1,-80,-1,0.5866666666666667,0.86,0.62,1.0
3,0,-14,1,7,5,1,40,3,0.5,0.24333333333333332,0.0,1.0
2,0,0,0,12,6,1,5,-4,0.7416666666666667,0.7816666666666666,1.0,0.0
-3,1,2,1,5,0,1,5,-5,0.7535753575357536,0.6479034644950409,1.0,1.0
2,4,4,1,10,-2,1,-5,-14,0.6633333333333333,0.4733333333333334,1.0,1.0
1,0,6,2,16,1,1,20,2,0.4941142401171117,0.36577437583661204,1.0,0.8307254623044097
-1,0,11,2,7,-2,1,65,-2,0.6516666666666667,0.6283333333333333,0.0,0.0
5,0,-13,2,11,1,1,0,10,0.3021235899802997,0.4040635441090284,0.21529745042492918,0.0
1,0,4,0,12,-2,1,-10,2,0.6456958430401705,0.4953485888345706,0.43342776203966005,1.0
4,0,10,1,9,5,1,-5,4,0.355,0.26666666666666666,1.0,0.98
-3,0,3,0,8,-4,1,-20,9,0.6866666666666666,0.5616666666666666,1.0,0.86
-5,2,7,1,8,-3,1,0,-5,0.6516666666666667,0.43166666666666664,0.0,0.8
5,0,11,0,10,4,1,25,-1,0.8460559796437659,0.6686039572387227,0.0,1.0
5,0,-8,2,10,-2,1,-85,3,0.6666666666666666,0.545,0.0,1.0
5,0,0,0,11,2,1,0,2,0.6885338878939686,0.4715065019217736,1.0,0.8577524893314367
3,0,-6,0,12,0,1,-20,1,0.9483333333333333,0.8466666666666667,1.0,1.0
0,0,-6,2,8,1,1,0,0,0.16666666666666666,0.41117247695551207,1.0,0.0
0,0,4,2,6,1,1,0,0,0.5266666666666667,0.43,0.93,0.96
2,0,-1,3,7,3,1,0,13,0.40499999999999997,0.3416666666666666,0.0,1.0
5,0,2,0,7,-1,1,25,-1,0.5,0.7283333333333334,1.0,0.0
11,0,-13,1,11,-3,1,15,2,0.5586714318222822,0.5863120997360333,1.0,0.032716927453769556
0,0,4,2,4,5,1,-5,1,0.6016666666666667,0.6699999999999999,0.0,1.0
9,0,0,2,9,5,1,-5,10,0.5116666666666667,0.45166666666666666,1.0,0.0
4,0,0,1,10,2,1,-20,8,0.7166167531476813,0.5115949811066417,0.0,0.8975817923186344
5,4,-1,1,14,0,1,-5,2,0.6926238151077871,0.4439613925002503,0.5042492917847026,0.65149359886202
-3,0,3,2,6,2,1,0,-19,0.4852653801028562,0.47560284916088696,1.0,0.0
3,0,-18,0,7,3,1,0,20,0.7916666666666666,0.7416666666666667,0.0,0.86
0,3,10,2,11,-7,1,25,-1,0.518598952508153,0.5439410282240134,0.0,0.6230440967283073
2,-1,-3,1,9,-1,1,-5,7,0.7429916651318348,0.6668663953495404,0.5694050991501416,0.0
0,0,-3,0,12,5,1,0,0,0.7066666666666667,0.7466666666666667,0.04,1.0
0,0,9,3,6,-1,1,25,-1,0.4851569126378286,0.48001725876827295,0.0,0.0
5,0,1,2,9,-1,1,0,20,0.62,0.43333333333333335,0.72,0.0
7,0,6,1,8,7,1,0,-6,0.801465901848311,0.5329102993230056,1.0,1.0
-2,0,1,3,5,-2,1,0,2,0.22,0.19166666666666668,0.22,0.0
1,6,5,0,15,-1,1,-35,1,0.8883333333333333,0.6616666666666666,0.0,0.88
1,0,7,0,12,10,1,10,17,0.7166666666666668,0.42333333333333334,1.0,1.0
1,0,-1,0,6,1,1,65,-2,0.25833333333333336,0.3316666666666667,0.0,0.0
0,1,15,4,6,1,1,-65,0,0.3333333333333333,0.29,0.0,0.0
4,0,13,1,12,3,1,25,13,0.6333333333333333,0.49333333333333335,1.0,1.0
0,0,6,0,8,4,1,0,-1,0.5818970590501825,0.6825340743722009,1.0,0.615931721194879
1,-3,10,0,7,1,1,10,-4,0.43166666666666664,0.4116666666666666,1.0,0.0
6,0,7,2,0,2,1,90,5,0.6368477103301384,1.0,1.0,1.0
-1,-1,14,0,5,3,1,25,-1,0.7116666666666666,0.625,1.0,0.32
-1,0,11,0,11,1,1,5,-17,0.8342854417928484,0.6592139313271671,1.0,1.0
1,5,-12,0,5,-5,1,5,30,0.4177268871925361,0.29854244246313666,0.0,0.0
8,0,-15,1,5,3,1,-65,2,0.7516666666666666,0.5066666666666667,1.0,0.87
1,0,-4,0,7,-2,1,20,20,0.9216666666666667,0.6433333333333333,1.0,1.0
7,0,-15,0,11,-2,1,-20,6,0.75,0.62,0.0,0.54
3,0,-4,0,8,-3,1,-5,3,0.26986584107327144,0.3361866497716454,1.0,0.0
0,-6,8,2,8,-9,1,5,-10,0.56,0.8266666666666665,1.0,0.0
0,0,14,0,14,3,1,-60,-4,0.8133333333333334,0.6933333333333332,1.0,1.0
-1,0,-15,0,6,-4,1,15,3,0.16666666666666666,0.6699999999999999,0.0,0.0
2,0,8,0,8,0,1,5,-12,0.595,0.425,1.0,1.0
2,0,-2,2,11,0,1,0,17,0.33666666666666667,0.30666666666666664,0.02,1.0
-2,0,7,2,7,-9,1,10,-15,0.588591459528362,0.5471084661685184,0.0,1.0
-1,0,18,1,5,-1,1,0,2,0.725,0.6316666666666667,1.0,0.95
-3,1,12,0,9,3,1,-5,-13,0.7200000000000001,0.6033333333333334,0.65,0.77
10,0,1,1,11,-2,1,65,-1,0.79,0.435,0.86,0.0
4,2,0,2,8,-4,1,45,-2,0.6166666666666667,0.6183333333333333,1.0,0.7
3,0,-14,4,11,-3,1,-5,3,0.3333333333333333,0.7423631389166906,1.0,0.0
0,0,6,4,10,1,1,10,-4,0.16333333333333333,0.6583333333333333,0.0,0.0
4,0,7,3,10,4,1,45,1,0.3183333333333333,0.3833333333333333,0.41,0.0
0,0,9,1,9,2,1,25,-1,0.5504922420139066,0.6117757471341417,0.44192634560906513,0.6116642958748222
-3,0,-8,0,11,-1,1,-75,1,0.5583333333333333,0.535,0.71,0.93
-7,0,6,1,6,0,1,-20,2,0.5166666666666667,0.7083333333333334,0.24,0.69
0,0,-3,2,9,-4,1,-20,0,0.45999999999999996,0.3333333333333333,0.0,0.85
10,0,-8,0,14,1,1,-10,3,0.8333333333333334,0.5333333333333333,0.0,0.0
2,0,-6,1,9,0,1,0,4,0.775,0.5833333333333334,1.0,1.0
-2,0,20,0,5,5,1,10,-4,0.8133333333333334,0.63,0.1,0.9
4,3,-2,3,12,-3,1,-5,2,0.4767367750159337,0.6543610327705941,1.0,0.0
0,2,3,2,6,0,1,5,0,0.5029557101045984,0.4307612330829369,0.0,0.7083926031294452
6,-3,-4,0,12,-6,1,0,16,0.6466666666666666,0.5666666666666667,1.0,0.45
-1,0,8,0,11,0,1,-15,1,0.6112536685292104,0.5321243260312299,1.0,0.6884779516358464
6,0,-2,1,9,1,1,0,7,0.4766666666666666,0.6566666666666666,0.2,1.0
4,0,1,3,5,2,1,20,8,0.5,0.4533333333333333,1.0,1.0
0,0,-1,1,11,-3,1,20,0,0.26600284495021337,0.5481172094506058,1.0,0.5960170697012802
0,0,2,1,8,-3,1,-5,13,0.5883333333333334,0.5466666666666666,1.0,0.9
0,0,3,0,7,1,1,0,0,0.7200000000000001,0.7233333333333333,0.0,1.0
7,2,-8,3,12,-1,1,0,1,0.4008498583569405,0.32201516494225535,0.40509915014164305,1.0
2,0,-1,0,12,-2,1,70,2,0.8099999999999999,0.6066666666666667,1.0,0.73
6,0,0,1,18,1,1,15,1,0.8133333333333334,0.5366666666666666,0.0,0.0
0,2,-12,1,4,-3,1,-10,0,0.4905944643244331,0.7577669790250399,0.5552407932011332,1.0
-1,1,-6,1,9,-4,1,15,3,0.705,0.6233333333333334,1.0,0.89
1,0,7,2,15,0,1,-60,1,0.625,0.5116666666666667,0.0,1.0
3,2,0,2,8,2,1,-60,3,0.5433333333333333,0.37833333333333335,0.0,0.0
3,0,5,2,9,1,1,0,22,0.5883333333333334,0.5683333333333334,1.0,1.0
1,3,-6,1,11,3,1,10,-3,0.5449307839573879,0.3188324727721331,0.5552407932011332,1.0
3,0,-7,1,7,-3,1,-5,1,0.16666666666666666,0.5244563875256311,0.0,0.0
2,2,-8,0,7,-1,1,0,3,0.8033333333333333,0.6583333333333333,1.0,0.85
6,3,-4,1,12,2,1,-25,2,0.5,0.37114716871288916,1.0,0.0
-3,5,-3,1,15,-2,1,60,-1,0.695,0.7833333333333333,0.36,1.0
4,-1,0,2,5,4,1,40,1,0.4483333333333333,0.5383333333333333,0.21,0.0
5,0,-3,2,9,5,1,0,15,0.4916666666666667,0.5533333333333333,1.0,0.0
2,0,-8,0,5,4,1,0,-18,0.6816666666666666,0.63,0.0,0.81
3,0,3,4,7,-1,1,0,-1,0.16666666666666666,0.33499999999999996,0.0,0.0
6,2,7,0,7,2,1,20,-1,0.7699257009783556,0.5532769640950281,1.0,0.716927453769559
0,4,0,1,7,5,1,-5,-3,0.6833333333333332,0.375,0.0,0.68
2,0,-6,2,4,-5,1,0,4,0.48722044728434505,0.5852680072866154,0.0,1.0
-1,0,12,1,11,0,1,65,-16,0.5,0.38166666666666665,0.0,1.0
3,0,9,3,13,-1,1,0,1,0.4165073295092416,0.41256153877170026,0.0,0.0
-4,0,8,1,9,2,1,-60,-3,0.5816666666666667,0.5299999999999999,1.0,0.89
5,0,-4,4,6,-2,1,-20,6,0.3333333333333333,0.4466666666666666,1.0,0.0
4,-1,1,0,12,1,1,15,1,0.8421444747278416,0.5569314263877149,1.0,0.6813655761024182
4,3,-1,3,10,2,1,-5,1,0.4033333333333333,0.40166666666666667,0.42,0.0
-7,0,16,0,6,-5,1,-10,-3,0.7800851970181043,0.7314986742467658,1.0,1.0
0,1,-2,1,11,-1,1,-50,0,0.7200000000000001,0.7016666666666667,1.0,0.85
5,0,-7,2,15,3,1,-25,3,0.5866666666666667,0.49833333333333335,1.0,0.0
6,0,-5,2,11,-1,1,-65,1,0.5566666666666666,0.5066666666666667,1.0,0.9
5,0,16,0,11,1,1,0,-2,0.7816666666666666,0.8850000000000001,1.0,0.83
3,0,-1,2,8,-6,1,-15,1,0.42333333333333334,0.615,1.0,0.27
-1,0,0,0,8,-3,1,10,3,0.4383333333333333,0.4533333333333333,0.0,0.0
1,0,-1,2,7,2,1,-15,-1,0.30180180180180183,0.5270348697839077,1.0,0.8108108108108109
2,-10,2,3,9,-7,1,-10,1,0.453774385072095,0.648543879885021,1.0,0.0
1,3,-5,1,8,4,1,5,16,0.71,0.5566666666666666,1.0,1.0
3,0,15,0,11,0,1,0,-1,0.8715709524804955,0.8734488017818078,0.35410764872521244,1.0
-2,0,10,0,9,1,1,85,-12,0.6283333333333333,0.59,0.74,0.83
-1,0,9,2,9,-1,1,0,-4,0.6016016016016016,0.5784443332381829,1.0,0.0
6,3,3,0,13,2,1,60,-1,0.5683333333333334,0.36333333333333334,0.13,0.83
2,3,-2,1,11,3,1,25,-4,0.6066666666666667,0.5683333333333334,1.0,0.68
3,0,-7,3,7,-1,1,-20,3,0.3833333333333333,0.49499999999999994,1.0,0.0
3,6,-19,1,8,5,1,-55,1,0.8099999999999999,0.7616666666666667,1.0,1.0
0,13,-9,2,8,-2,1,10,0,0.644855381697487,0.6519650168467748,1.0,0.8691322901849218
-4,0,7,1,5,-2,1,-40,-1,0.27666666666666667,0.3983333333333334,1.0,0.0
2,0,14,1,5,4,1,65,2,0.7216666666666667,0.5750000000000001,1.0,0.33
-2,0,5,2,12,-2,1,25,-1,0.5467983058929122,0.6819572198870872,0.5184135977337111,0.0
2,0,2,0,9,-3,1,10,-2,0.5880546595374438,0.6253021586870843,1.0,1.0
4,0,1,1,5,-2,1,65,4,0.435,0.6366666666666666,1.0,0.0
0,0,1,4,9,-9,1,0,0,0.18500000000000003,0.36999999999999994,0.0,0.0
1,0,-3,0,15,2,1,-5,-2,0.8250000000000001,0.7399999999999999,1.0,0.85
-1,3,1,3,7,-3,1,60,-6,0.3007268015303371,0.5665867773991712,0.0,0.7738264580369844
4,0,0,0,10,-1,1,10,3,0.17833333333333334,0.26,0.07,0.0
4,0,-8,0,9,-2,1,15,3,0.7133333333333334,0.725,0.0,0.07
2,0,-3,3,9,-1,1,-25,1,0.38999999999999996,0.5266666666666667,0.34,0.0
1,0,1,0,7,3,1,25,-1,0.753366025782248,0.8977925293714767,1.0,0.044096728307254626
-2,1,-6,4,10,1,1,55,-11,0.26,0.875,1.0,0.0
-2,9,-3,0,13,-1,1,5,7,0.9478168264110756,0.5359949317694784,1.0,1.0
1,0,-2,0,7,-1,1,-15,1,0.5733333333333334,0.4283333333333333,1.0,0.44
0,4,2,0,13,-3,1,5,-3,0.5890474856460567,0.49993126627747925,0.0,0.7809388335704125
1,0,6,0,7,-3,1,10,-1,0.5960634952160154,0.564474073058915,1.0,0.6401137980085349
3,0,-4,2,8,2,1,80,1,0.2783333333333333,0.41500000000000004,0.42,0.0
4,0,8,1,7,2,1,0,24,0.52,0.4483333333333334,0.0,0.6
0,2,3,0,9,6,1,-5,0,0.7083333333333334,0.5783333333333333,1.0,1.0
2,0,-2,1,6,0,1,0,-2,0.5773661608066923,0.6750489054623433,1.0,0.0
1,0,-5,0,19,0,1,-20,1,0.9049999999999999,0.555,1.0,0.75
-3,-2,-3,3,6,0,1,25,-2,0.4483333333333333,0.635,0.0,0.0
-2,0,-8,3,7,-5,1,-20,3,0.285,0.6933333333333334,0.0,0.11
3,0,2,1,11,-2,1,-25,1,0.670374803159822,0.5967113006433867,1.0,1.0
-2,0,10,1,2,-1,1,0,-15,0.3333333333333333,0.6516666666666667,1.0,1.0
